Client ID,RM ID,Birth year_Client,Sex_Client,Wealth_Client,Country_Client,Satisfaction and loyalty_Client,Costumer profile,Frequency of Communication,Knowledge and experience_Client,Birth year_RM,Sex_RM,Years of employment_RM,Nationality_RM,Trustworthiness,Fitting transactions rate,Salary,Amount,Date,Liquidity,Volume,Fitting transaction,Fitting asset class,Fitting geography,Riskyness
234.123.36.180,2202743634,1974,F,28987597.66,China,2,4,65,2,1976,F,3,Poland,1,0.79,373108,7971589.357,8/24/2024,1,22357724683,1,1,1,4
234.123.36.180,2202743634,1974,F,28987597.66,China,2,4,65,2,1976,F,3,Poland,1,0.79,373108,8203490.138,45294,5,26563231782,1,0,1,4
234.123.36.180,2202743634,1974,F,28987597.66,China,2,4,65,2,1976,F,3,Poland,1,0.79,373108,9913758.4,45026,5,1339786962,1,1,1,3
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,40753259.04,45117,2,24204251926,0,0,1,5
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,50941573.8,3/25/2024,3,19162211515,0,1,1,3
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,61255670.23,8/28/2024,2,17530498844,1,1,1,3
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,58740036.95,45510,5,12366887181,1,1,1,2
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,38866534.09,45538,5,22773682260,0,0,1,4
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,14968017.98,45329,5,21306452669,0,0,0,3
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,23521171.11,45331,3,871785283,1,0,1,2
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,51696263.78,45294,3,14159214792,0,1,0,4
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,12075039.72,11/22/2023,4,20964306810,0,1,0,4
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,4779703.221,45354,4,19779877209,0,1,1,4
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,45532962.26,45088,3,16993417835,1,1,1,5
234.130.251.13,4771581983,1995,F,125781663.7,Belarus,3,2,3,3,1956,M,1,Switzerland,5,0.99,106034,19621939.54,11/24/2023,4,27350160166,0,0,0,5
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,8430572.588,11/24/2023,1,2818199818,1,1,0,3
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,37720293.85,2/25/2024,5,6052356866,1,0,1,3
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,39197816.88,45208,1,5664151320,0,0,0,5
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,19207799.4,5/26/2024,2,8975477085,1,1,0,5
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,42326689.18,45478,1,21716532333,1,0,1,5
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,18686320.68,45481,1,6861424015,1,0,1,3
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,34156855.95,9/20/2023,1,4870597110,0,0,0,5
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,35808205.22,45147,1,9916740522,1,0,1,2
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,7474528.274,10/14/2023,5,27826554150,1,0,1,2
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,3041959.181,44995,5,21179097560,1,1,1,2
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,2433567.345,1/18/2024,4,28624696198,1,1,1,3
234.163.239.157,4354621487,1981,F,86913119.46,China,5,5,48,3,2000,M,9,Switzerland,5,0.68,566431,21032974.91,45508,5,27361630405,1,0,0,3
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,5192361.774,6/16/2024,5,20376192020,0,1,1,3
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,17615208.63,7/22/2024,3,25926044272,1,1,0,2
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,194106.9822,45511,5,30033832743,1,1,1,1
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,18779850.53,45329,1,24639338002,1,1,1,1
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,22370829.7,2/23/2024,5,28572637141,1,1,0,3
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,6793744.377,3/23/2024,1,20929771423,0,0,1,3
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,4173300.117,10/15/2023,1,26973224721,1,0,0,3
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,22807570.41,45148,5,14027267288,1,1,1,1
235.174.90.135,4299490436,1980,F,48526745.55,Philippines,3,1,26,5,1951,F,22,Italy,1,0.67,903496,873481.4199,12/20/2023,1,3082955354,1,1,0,3
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,5903759.971,5/28/2024,2,13123051046,0,1,1,3
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,5808023.323,4/22/2024,1,13569838912,1,0,0,2
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,10116172.49,1/26/2024,5,11867862169,0,0,0,5
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,8233351.743,9/19/2023,4,10187657818,0,0,1,2
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,6478179.86,45181,2,4699615565,0,0,0,3
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,10977802.32,45178,5,27334243557,0,1,1,1
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,4084763.656,3/15/2024,5,4693255588,1,1,0,4
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,3031660.526,45474,5,22095815976,1,0,0,1
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,15605073.65,1/15/2024,4,4953418227,0,1,0,3
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,4786832.409,45450,3,9857469709,0,1,1,1
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,14328585.01,7/18/2024,4,9258914665,0,0,0,1
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,9350279.306,6/29/2024,4,25213470470,0,0,0,3
235.5.232.229,7968569915,1971,F,31912216.06,Indonesia,1,5,55,3,1964,M,28,Switzerland,1,0.93,550785,13722252.91,45602,3,22250013374,1,0,0,1
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,15759807.89,1/29/2024,2,22471287924,0,0,1,3
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,11094904.76,10/30/2023,2,29410374432,0,0,0,4
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,12229610.93,8/29/2024,3,19014982769,1,1,0,4
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,12986081.7,45087,4,426714058.8,0,0,0,1
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,45262168.27,6/23/2024,2,3809185679,0,0,1,5
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,16264121.75,7/25/2024,1,8334928897,1,0,1,5
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,13616474.02,6/16/2024,4,21621286081,0,0,1,5
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,32402165.03,9/28/2023,5,14960686649,1,1,0,5
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,18659612.55,7/30/2024,1,258860761.1,1,0,1,5
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,18785691.01,45481,4,20009245154,1,1,0,1
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,49170600.63,11/15/2023,5,23826062979,1,0,0,2
235.75.56.66,4707715273,1993,F,126078463.2,Afghanistan,3,5,62,5,1970,F,26,Croatia,3,0.73,461630,17777063.3,2/29/2024,2,3929551329,0,1,1,2
235.97.74.148,5443864351,1966,M,34956036.53,Colombia,3,1,2,3,1959,M,20,Switzerland,1,0.77,998004,5313317.553,3/19/2024,1,16456591838,0,1,1,1
235.97.74.148,5443864351,1966,M,34956036.53,Colombia,3,1,2,3,1959,M,20,Switzerland,1,0.77,998004,13947458.58,45331,3,5126608149,1,1,0,2
235.97.74.148,5443864351,1966,M,34956036.53,Colombia,3,1,2,3,1959,M,20,Switzerland,1,0.77,998004,7375723.708,45628,2,7466247000,1,1,0,1
235.97.74.148,5443864351,1966,M,34956036.53,Colombia,3,1,2,3,1959,M,20,Switzerland,1,0.77,998004,5523053.772,1/25/2024,2,16475477762,0,1,1,1
235.97.74.148,5443864351,1966,M,34956036.53,Colombia,3,1,2,3,1959,M,20,Switzerland,1,0.77,998004,16219600.95,3/13/2024,5,3800716569,0,1,1,4
235.97.74.148,5443864351,1966,M,34956036.53,Colombia,3,1,2,3,1959,M,20,Switzerland,1,0.77,998004,13248337.84,8/17/2024,3,15560718307,0,1,1,3
235.97.74.148,5443864351,1966,M,34956036.53,Colombia,3,1,2,3,1959,M,20,Switzerland,1,0.77,998004,6746515.05,45088,3,23887906993,1,0,0,2
235.97.74.148,5443864351,1966,M,34956036.53,Colombia,3,1,2,3,1959,M,20,Switzerland,1,0.77,998004,454428.4749,7/25/2024,1,4422761320,0,1,1,4
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,15009032.45,4/29/2024,5,5563799181,0,1,0,4
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,7398818.814,45603,5,16837810272,1,0,0,4
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,9597324.976,45629,5,4192509314,0,1,0,3
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,19744276.49,2/20/2024,5,25827166163,1,0,0,4
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,11499878.38,5/29/2024,2,9960710887,0,1,0,2
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,7271981.92,45271,5,18242851262,0,1,0,1
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,13275594.9,7/20/2024,5,9945003346,0,0,1,4
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,6045891.945,5/23/2024,5,25412042773,1,1,1,2
235.98.136.134,4707715273,1940,M,42278964.65,Tunisia,2,5,40,1,1970,F,26,Croatia,3,0.73,461630,15135869.34,2/21/2024,3,19877071209,0,0,0,3
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,5261301.736,45570,4,22961703119,1,0,1,1
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,211391.5876,8/25/2024,1,29098775967,0,1,0,4
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,7704048.971,45478,1,21913528934,1,1,0,3
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,11039338.46,2/29/2024,2,11994571457,0,0,0,3
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,1456253.159,3/27/2024,5,18099647963,0,1,0,1
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,5120374.011,9/29/2023,5,4416297625,0,1,0,2
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,1503229.068,6/24/2024,4,3408020195,0,0,1,2
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,5707572.866,45413,4,19817996876,0,0,1,5
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,963006.1214,45211,1,18271450912,1,1,1,1
236.168.122.221,3949325808,1951,M,23487954.18,Slovenia,3,2,30,3,1992,F,22,Switzerland,2,0.72,750446,5237813.782,5/26/2024,1,5518088575,0,1,1,3
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,16478178.87,4/30/2024,3,17904215994,0,1,1,4
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,3130853.985,9/29/2023,2,17732796016,0,1,0,4
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,659127.1547,5/21/2024,5,29644498730,0,1,0,3
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,7250398.702,45449,2,28969586105,1,0,0,1
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,38806111.23,45386,2,11030373957,0,1,1,3
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,24305313.83,7/25/2024,3,14365654629,1,0,1,4
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,22657495.94,45597,3,12741534948,1,0,0,1
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,35840039.04,45570,1,28925954680,0,0,0,3
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,15571879.03,6/23/2024,2,14674880943,0,1,1,3
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,39630020.18,7/28/2024,5,8721287129,0,0,0,2
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,18867514.8,8/26/2024,2,26566793975,1,1,0,4
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,6261707.97,4/26/2024,5,28599079392,1,1,1,2
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,18949905.7,2/17/2024,5,28315699279,1,1,0,3
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,33615484.89,45538,2,2110798311,0,1,0,1
237.103.214.230,2164083466,1954,F,82390894.34,Portugal,5,1,34,5,1982,F,10,Argentina,5,0.85,260187,38723720.34,45271,1,21914178559,1,1,0,5
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,16457202.57,1/29/2024,3,2137842100,1,0,0,1
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,11119731.47,45444,3,18258736087,1,1,0,5
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,50705975.49,1/15/2024,5,11009794721,1,0,1,4
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,33470391.72,2/20/2024,1,3603171869,0,1,1,3
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,48037239.94,5/18/2024,2,4737714713,1,1,1,2
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,16568399.89,3/16/2024,1,5290227812,0,1,0,3
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,27020947.46,45569,4,19798693017,0,1,0,3
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,17346781.09,12/16/2023,4,25520971730,1,0,1,2
237.247.248.137,7968569915,1966,M,111197314.7,China,1,5,38,4,1964,M,28,Switzerland,1,0.93,550785,31135248.11,4/26/2024,1,9466448034,1,0,1,3
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,6948663.757,5/13/2024,3,25045846041,1,1,0,4
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,20904383.4,2/27/2024,4,25273667233,1,0,1,5
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,6948663.757,45540,2,1576035950,1,1,0,5
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,13021445.53,11/28/2023,2,11732010859,0,1,0,4
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,23823990.02,45566,2,16546001099,1,1,0,5
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,22013833.92,10/31/2023,5,19393777325,1,0,1,3
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,22714539.51,8/30/2024,3,23130908834,1,0,1,4
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,18743874.5,45508,4,25294536573,0,0,0,4
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,11269681.56,9/23/2023,1,3751290105,0,1,0,1
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,15765875.75,3/21/2024,5,24255374129,1,1,1,5
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,19211011.56,5/31/2024,4,2103926608,1,0,0,1
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,14422856.71,6/25/2024,3,28321160167,1,0,0,4
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,11853602.88,2/26/2024,5,9626719371,0,0,0,2
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,25634146.13,45414,2,7047162635,1,0,1,4
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,15999444.28,10/15/2023,2,9807510002,1,0,0,5
237.95.34.69,856363847,1995,M,58392132.41,China,3,1,59,4,2001,M,26,Switzerland,3,0.7,296890,14306072.44,3/26/2024,1,4428152681,1,1,0,3
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,25022455.31,45300,3,23032209093,0,1,0,3
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,8989300.299,45324,2,23462402358,1,0,0,5
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,20729058.15,45540,3,14780074937,1,0,1,4
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,13215613.13,6/13/2024,4,22340192789,0,0,0,1
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,27169153.89,45569,1,22468959500,0,0,1,5
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,26297057.59,6/26/2024,2,12226154779,1,1,0,4
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,10263902.58,5/26/2024,1,29886040674,1,0,1,3
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,30255033.1,5/29/2024,5,26898253777,1,1,0,2
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,21064479.81,1/22/2024,2,5212401463,1,0,0,4
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,15228143.04,45149,2,11337507620,0,0,0,3
24.159.145.178,7453509238,1941,M,67084330.59,Peru,3,4,29,2,1995,M,30,Switzerland,5,0.77,651095,11203083.21,45056,3,17461673517,1,1,0,5
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,53314866.75,45117,4,8375620321,0,0,0,5
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,58516317.16,12/24/2023,5,2439938769,0,1,1,1
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,34849717.78,45507,1,19478688138,0,1,0,1
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,11313154.65,45511,3,10253017961,1,1,1,1
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,33939463.95,1/13/2024,2,6168543891,1,1,0,3
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,13393734.82,1/29/2024,2,1698877800,0,0,1,2
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,54615229.35,45630,3,28733118995,1,1,1,1
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,11573227.17,12/31/2023,4,19743750945,1,0,1,5
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,20285656.62,7/22/2024,5,25655158522,0,0,1,3
240.140.190.199,8493715417,1945,F,130036260.4,New Zealand,5,5,62,1,1967,F,26,China,5,0.95,670641,57736099.6,45354,2,11526603044,1,1,0,4
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,38959050.23,9/23/2023,1,14597150300,0,0,0,4
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,26572070.16,12/16/2023,5,20727584638,0,1,1,1
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,4295485.025,45600,2,17708664021,0,0,0,1
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,30368080.18,45324,5,22548177984,1,0,1,1
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,30268185.18,11/16/2023,4,28482147633,0,0,0,4
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,18380680.11,12/26/2023,2,15831787171,0,1,1,3
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,12986350.08,4/25/2024,2,2785604382,0,1,1,5
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,2597270.015,6/23/2024,5,27798794819,0,0,0,3
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,26272385.16,12/14/2023,1,6719492398,1,1,1,1
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,26971650.16,5/16/2024,1,15465787424,1,0,0,3
241.16.2.223,4888296138,1943,M,99895000.59,Bangladesh,3,2,9,5,1983,M,17,Switzerland,3,0.84,800448,2896955.017,45569,2,16238131243,1,1,0,1
241.174.202.135,856363847,1968,M,56276910.43,Portugal,2,3,62,1,2001,M,26,Switzerland,3,0.7,296890,12155812.65,6/27/2024,5,8492658196,1,0,0,1
241.174.202.135,856363847,1968,M,56276910.43,Portugal,2,3,62,1,2001,M,26,Switzerland,3,0.7,296890,20090857.02,7/31/2024,1,433194951.3,1,0,1,4
241.174.202.135,856363847,1968,M,56276910.43,Portugal,2,3,62,1,2001,M,26,Switzerland,3,0.7,296890,5852798.685,45390,3,23271373593,1,0,0,1
