"","Client ID","RM ID","Birth year_Client","Sex_Client","Years of relationship","Country_Client","Costumer risk profile","Wealth_Client","Frequency of Communication","Knowledge and experience_Client","Birth year_RM","Sex_RM","Years of employment_RM","Nationality_RM","RM rate","Variable to fixed salary rate","Amount","Date","Liquidity","Volume","Fitting transaction","Fitting asset class","Fitting geography"
"3688",4997562335,4519519217,1959,0,11,"France",1,283202536.64,2,4,1978,1,5,"Switzerland",4,0.95,4248038.0496,2023-03-21,2,15529049740.05,0,0,1
"3689",4997562335,4519519217,1959,0,11,"France",1,283202536.64,2,4,1978,1,5,"Switzerland",4,0.95,73066254.45312,2023-12-11,3,26960716676.34,0,1,1
"3690",4997562335,4519519217,1959,0,11,"France",1,283202536.64,2,4,1978,1,5,"Switzerland",4,0.95,7646468.48928,2023-02-28,1,20720240373.99,0,0,1
"3691",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,512298487.11491,2023-02-07,1,20958175710.6,0,0,1
"3692",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,283885148.91081,2023-01-24,5,594479858.41,0,0,0
"3693",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,1331323456.96104,2023-09-26,5,25759899282.45,0,0,0
"3694",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,1014807831.16393,2023-07-20,1,12493297248.24,1,0,0
"3695",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,727659634.56449,2023-10-10,3,28913066587.51,0,0,0
"3696",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,182730670.56328,2023-10-03,4,12153660796.63,0,0,0
"3697",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,81576192.21575,2023-09-28,1,17716937632.47,1,0,0
"3698",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,1608682510.49459,2023-01-13,4,7300011752.44,0,1,0
"3699",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,270832958.15629,2023-01-09,5,17150204492,0,1,0
"3700",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,94628382.97027,2023-04-19,1,299767805.18,0,0,1
"3701",5041183295,1192631234,1983,0,2,"Saudi Arabia",2,3263047688.63,4,1,1989,0,25,"France",3,0.81,515561534.80354,2023-05-17,2,27529368492.53,0,0,0
"3702",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,1631832497.11248,2023-08-12,1,20682902168.75,0,0,0
"3703",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,838209042.23264,2023-02-04,4,78149462.85,0,0,1
"3704",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,2389787482.11008,2023-09-01,1,19478688138.35,1,0,1
"3705",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,2737555063.46192,2023-01-10,3,8516043132.53,0,0,0
"3706",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,1649666732.0536,2023-02-24,2,29546322850.26,1,0,0
"3707",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,89171174.7056,2023-06-09,4,11933661345.84,0,0,0
"3708",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,793623454.87984,2023-10-04,1,13912930645.56,0,1,0
"3709",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,1685335201.93584,2023-12-09,4,15816562826.18,0,0,0
"3710",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,2175776662.81664,2023-03-26,2,23351177831.01,0,0,1
"3711",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,4146459623.8104,2023-08-20,1,14973573324.31,0,0,0
"3712",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,1168142388.64336,2023-08-05,3,9550116325.33,0,0,0
"3713",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,3968117274.3992,2023-07-30,5,2250796735.72,0,0,0
"3714",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,2416538834.52176,2023-07-20,4,9061989753.67,0,0,0
"3715",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,338850463.88128,2023-01-27,5,10391296516.09,0,1,0
"3716",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,3379587521.34224,2023-05-11,2,4185581324.79,0,0,0
"3717",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,3165576702.0488,2023-08-25,5,27729815548.51,0,1,0
"3718",5076912781,4214337654,1941,0,25,"France",4,8917117470.56,5,1,1956,1,5,"Switzerland",5,1,749037867.52704,2023-09-08,3,24599896288.71,1,0,0
"3719",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,3024956231.8472,2023-05-05,1,25290240180.55,0,0,0
"3720",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,318416445.4576,2023-07-30,3,11535037484.42,0,0,0
"3721",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,2977193765.02856,2023-09-26,2,15811725433.87,1,0,0
"3722",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,1608003049.56088,2023-05-31,2,11694569181.19,0,0,1
"3723",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,1313467837.5126,2023-06-27,1,29034374600.51,0,0,0
"3724",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,2268717173.8854,2023-04-24,2,27772189728.98,0,0,0
"3725",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,501505901.59572,2023-07-20,1,3826514647.14,0,0,1
"3726",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,963209747.50924,2023-06-09,1,11396193543.94,0,1,0
"3727",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,1098536736.82872,2023-09-06,3,23009302352.63,0,1,0
"3728",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,2889629242.52772,2023-02-21,5,12637155274.49,0,0,0
"3729",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,2666737730.7074,2023-08-13,1,7599523103.71,0,1,0
"3730",5079870230,5443864351,1957,0,28,"France",5,7960411136.44,3,4,1959,1,20,"Switzerland",1,1.46,1337349070.92192,2023-10-22,3,13947457785.04,0,1,0
"3731",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,243609446.52916,2023-11-28,5,27484960738.82,1,0,1
"3732",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,310123971.17876,2023-09-05,3,23032209092.84,1,0,0
"3733",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,5820020.90684,2023-12-30,4,951372339.92,0,1,1
"3734",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,236957994.0642,2023-05-22,4,20189866298.93,0,0,1
"3735",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,66514524.6496,2023-07-26,4,11135917450.21,0,1,0
"3736",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,246935172.76164,2023-06-27,1,25495885447.06,1,0,1
"3737",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,377469927.38648,2023-06-07,5,28991397232.92,0,0,0
"3738",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,192892121.48384,2023-04-07,4,17969946279.19,1,0,0
"3739",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,108917534.11372,2023-09-01,1,5650117793.28,0,1,0
"3740",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,185409237.46076,2023-02-22,5,29107576800.83,0,0,0
"3741",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,360009864.66596,2023-12-20,3,1547994329.83,0,0,0
"3742",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,410727189.71128,2023-11-16,5,17856979025.22,0,0,0
"3743",5120491847,8805555509,1937,0,35,"Albania",2,831431558.12,2,5,1959,1,2,"China",3,0.24,35751556.99916,2023-08-03,1,5832350995.71,0,0,0
"3744",5125033979,2469288665,1970,0,8,"Portugal",1,9046156267.84,1,4,1997,0,24,"France",3,0.93,1465477315.39008,2023-07-17,3,11100086721.16,0,0,0
"3745",5125033979,2469288665,1970,0,8,"Portugal",1,9046156267.84,1,4,1997,0,24,"France",3,0.93,3283754725.22592,2023-11-20,2,26847407636.69,0,1,0
"3746",5125033979,2469288665,1970,0,8,"Portugal",1,9046156267.84,1,4,1997,0,24,"France",3,0.93,4007447226.65312,2023-12-30,5,27245616229,1,0,1
"3747",5125033979,2469288665,1970,0,8,"Portugal",1,9046156267.84,1,4,1997,0,24,"France",3,0.93,117600031.48192,2023-06-08,3,4110027936.65,0,0,0
"3748",5125033979,2469288665,1970,0,8,"Portugal",1,9046156267.84,1,4,1997,0,24,"France",3,0.93,1899692816.2464,2023-04-29,5,24810578533.73,1,0,0
"3749",5125033979,2469288665,1970,0,8,"Portugal",1,9046156267.84,1,4,1997,0,24,"France",3,0.93,1881600503.71072,2023-11-09,4,9435404137.8,1,0,0
"3750",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,315734542.98935,2023-03-26,1,21867907166.67,0,0,0
"3751",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,317036541.10477,2023-03-10,2,23958584600.93,0,0,0
"3752",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,324197530.73958,2023-07-01,5,27120442254.01,0,0,0
"3753",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,270815608.00736,2023-09-19,1,7454574856.41,0,0,0
"3754",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,133454806.83055,2023-12-12,1,2283694570.75,0,0,0
"3755",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,214178689.98659,2023-08-11,5,11982819832.22,0,0,0
"3756",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,60542912.36703,2023-11-14,2,25784908692.39,0,0,0
"3757",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,5207992.46168,2023-04-20,5,507355696.17,0,1,0
"3758",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,152984778.56185,2023-08-24,4,6742565591.4,0,0,1
"3759",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,34502950.05863,2023-07-29,3,9304161679.03,0,0,1
"3760",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,245426644.75667,2023-04-05,5,9228447861.47,0,0,0
"3761",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,115877832.27238,2023-02-07,3,19481942031.64,0,0,0
"3762",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,120434825.67635,2023-01-19,4,24696217531.31,0,0,1
"3763",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,302714561.83515,2023-11-03,4,7117758953.27,0,0,0
"3764",5130985222,3720301117,1978,0,8,"Japan",5,650999057.71,5,2,1951,0,2,"Switzerland",3,0.61,237614656.06415,2023-05-02,5,28369859845.61,0,0,1
"3765",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,585561431.2332,2023-06-25,5,1788681452.59,1,0,1
"3766",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,302876602.362,2023-06-07,5,13083604792.29,0,1,1
"3767",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,435805777.8431,2023-02-28,5,661603679.22,0,0,0
"3768",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,637723512.7511,2023-07-31,3,19243438718.78,0,0,0
"3769",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,701664128.8053,2023-02-28,5,13691189763.68,0,0,0
"3770",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,191821848.1626,2023-05-25,1,26600836588.14,0,1,0
"3771",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,119467993.1539,2023-03-11,4,21673190812.52,0,0,0
"3772",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,570417601.1151,2023-03-04,5,7446229177.27,0,0,0
"3773",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,84132389.545,2023-03-25,1,28148168899.77,0,0,0
"3774",5136545755,2262593361,1969,0,23,"France",4,1682647790.9,3,1,1967,0,30,"Switzerland",2,0.68,519938167.3881,2023-08-07,5,29266518835.99,1,0,0
"3775",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,275894461.32104,2023-06-18,4,19052088895.92,0,0,1
"3776",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,65343425.04972,2023-07-13,3,15907032844.42,0,1,0
"3777",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1430294970.53276,2023-05-11,3,6611975314.43,0,0,0
"3778",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1568242201.19328,2023-04-01,2,22537538631.91,0,0,1
"3779",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1481117634.46032,2023-09-24,3,27345242196.23,0,1,0
"3780",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,954740043.78202,2023-11-17,3,21690144206.74,0,0,0
"3781",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1560981820.6322,2023-11-04,3,13145775296.33,0,0,0
"3782",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,83494376.45242,2023-06-11,5,11994949905.87,1,0,0
"3783",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1655366767.92624,2023-08-03,2,14807605973.94,0,0,0
"3784",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,61713234.76918,2023-08-16,3,27478756224.99,1,0,0
"3785",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1012823088.27066,2023-11-19,2,25074712672.89,0,0,0
"3786",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1611804484.55976,2023-07-08,1,10355947407.53,0,0,0
"3787",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1136249557.80902,2023-07-18,2,9439687258.16,0,0,0
"3788",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,14520761.12216,2023-06-07,1,26813520815.32,0,0,0
"3789",5187771426,1979765561,1936,0,7,"France",3,3630190280.54,5,2,1955,1,24,"France",3,1.69,1691668670.73164,2023-07-13,1,1794120696.98,1,0,0
"3790",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,209253794.60664,2023-10-22,2,10866499529.94,0,1,1
"3791",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,1599296858.77932,2023-11-13,1,7450128836.27,0,1,0
"3792",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,747334980.738,2023-07-18,4,34182177.08,1,0,0
"3793",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,2207129309.77956,2023-01-20,2,15223313482.48,0,0,0
"3794",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,647690316.6396,2023-08-30,5,10376190992.99,0,0,0
"3795",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,1778657254.15644,2023-05-31,2,26511232692.44,0,1,1
"3796",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,2256951641.82876,2023-10-17,4,20588605097.57,0,0,0
"3797",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,2386489705.15668,2023-04-28,1,833283198.83,0,0,0
"3798",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,548045652.5412,2023-10-20,3,17971397304.88,0,0,1
"3799",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,1828479586.20564,2023-09-04,2,3302706793.28,0,1,0
"3800",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,1230611601.61524,2023-05-29,3,28321160166.79,0,0,1
"3801",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,2227058242.59924,2023-05-15,4,12780804837.13,0,0,0
"3802",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,1544492293.5252,2023-12-04,4,21566614833.31,0,0,0
"3803",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,1011393340.59876,2023-11-02,2,4699615564.68,0,0,0
"3804",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,1285416166.86936,2023-06-22,5,4195462068.23,0,0,0
"3805",5193733441,1979765561,1982,0,3,"France",3,4982233204.92,4,4,1955,1,24,"France",3,1.69,792175079.58228,2023-10-05,3,22587479283.72,0,0,1
"3806",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,94401218.7891,2023-11-07,5,12427561493.43,0,0,0
"3807",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,12180802.4244,2023-08-10,2,240674560.61,0,0,0
"3808",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,38369527.63686,2023-06-05,1,2912692159.61,1,0,1
"3809",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,91762044.93048,2023-12-07,4,6478582833.36,0,1,0
"3810",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,64964279.5968,2023-06-05,5,228793928.29,1,0,0
"3811",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,38572541.0106,2023-01-26,1,4388054473.24,1,0,0
"3812",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,68009480.2029,2023-02-16,3,8782991334.7,0,0,0
"3813",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,60904012.122,2023-10-05,4,15158744056.89,0,0,0
"3814",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,39790621.25304,2023-07-23,1,4962803586.5,0,0,0
"3815",5194299761,4707715273,1951,0,36,"Japan",5,203013373.74,3,5,1970,0,26,"Croatia",3,0.79,27609818.82864,2023-02-02,3,24901233589.88,0,0,0
"3816",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,165966320.01873,2023-07-24,4,29074803525.95,0,0,0
"3817",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,4236508695.21495,2023-10-28,4,12207659206.32,0,0,0
"3818",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,3904576055.17749,2023-03-29,3,4171298093.78,0,1,0
"3819",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,1808159381.25669,2023-12-21,5,13660349979.96,0,1,0
"3820",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,2035271187.59811,2023-12-03,3,23922132711.64,1,0,1
"3821",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,821096530.61898,2023-05-02,4,1112276811.75,0,0,0
"3822",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,2035271187.59811,2023-07-29,5,12468513115.01,0,0,0
"3823",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,628925002.17624,2023-07-11,2,19411720310.1,1,0,0
"3824",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,4297654181.53764,2023-12-16,4,9647646083.89,0,0,0
"3825",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,2742811815.04638,2023-06-04,3,16761407675.75,0,0,0
"3826",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,725010766.39761,2023-09-11,5,26041865080.33,1,0,0
"3827",5196372571,958903492,1962,0,29,"Japan",5,8735069474.67,1,2,1953,1,12,"Switzerland",5,0.66,3852165638.32947,2023-04-16,4,26709165777.76,1,0,0
"3828",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,819177224.44032,2023-12-01,5,15382785833.13,0,0,0
"3829",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,1315163434.55067,2023-01-20,3,19003057553.6,0,0,0
"3830",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,1276764502.15503,2023-12-10,2,20230795238.05,0,0,1
"3831",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,793577936.17656,2023-08-31,2,24341807121.23,0,0,0
"3832",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,684780961.05558,2023-07-16,4,5900955439.98,0,0,1
"3833",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,694380694.15449,2023-04-02,1,27156461513.36,0,1,0
"3834",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,1039971085.71525,2023-05-12,2,7233086840.21,1,0,0
"3835",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,1564756495.12233,2023-04-30,3,7409470290.33,0,1,0
"3836",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,697580605.18746,2023-10-26,5,22823168183.57,0,0,0
"3837",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,348790302.59373,2023-04-04,5,16379311114.65,0,1,0
"3838",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,1359962189.01225,2023-01-16,4,23833202198.23,0,0,0
"3839",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,467187010.81362,2023-09-05,3,161698430.22,0,0,0
"3840",5200900514,4519519217,1973,0,37,"Albania",5,3199911032.97,7,2,1978,1,5,"Switzerland",4,0.95,591983541.09945,2023-12-04,4,13980981153.84,0,0,1
"3841",5216810404,2164083466,1975,0,38,"Japan",3,5054558422.63,3,2,1982,0,10,"Argentina",5,0.42,1278803280.92539,2023-03-28,2,2651618255.77,0,0,1
"3842",5216810404,2164083466,1975,0,38,"Japan",3,5054558422.63,3,2,1982,0,10,"Argentina",5,0.42,1430440033.60429,2023-09-13,3,7155347021.43,0,0,0
"3843",5216810404,2164083466,1975,0,38,"Japan",3,5054558422.63,3,2,1982,0,10,"Argentina",5,0.42,515564959.10826,2023-05-01,4,17701399108.85,0,0,0
"3844",5216810404,2164083466,1975,0,38,"Japan",3,5054558422.63,3,2,1982,0,10,"Argentina",5,0.42,151636752.6789,2023-03-22,3,24015856276.64,0,0,0
"3845",5216810404,2164083466,1975,0,38,"Japan",3,5054558422.63,3,2,1982,0,10,"Argentina",5,0.42,1865132057.95047,2023-11-04,5,18460609161.39,0,0,0
"3846",5216810404,2164083466,1975,0,38,"Japan",3,5054558422.63,3,2,1982,0,10,"Argentina",5,0.42,2314987757.56454,2023-05-16,2,3363281961.02,0,0,0
"3847",5216810404,2164083466,1975,0,38,"Japan",3,5054558422.63,3,2,1982,0,10,"Argentina",5,0.42,2496951860.77922,2023-10-18,5,5909556637.61,0,0,1
"3848",5216810404,2164083466,1975,0,38,"Japan",3,5054558422.63,3,2,1982,0,10,"Argentina",5,0.42,2259387614.91561,2023-07-10,3,20062289622.69,1,0,0
