"","Client ID","RM ID","Birth year_Client","Sex_Client","Wealth_Client","Country_Client","Satisfaction and loyalty_Client","Costumer profile","Frequency of Communication","Knowledge and experience_Client","Birth year_RM","Sex_RM","Years of employment_RM","Nationality_RM","Trustworthiness","Fitting transactions rate","Salary","Amount","Date","Liquidity","Volume","Fitting transaction","Fitting asset class","Fitting geography","Riskyness"
"2671","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,10116172.49102,"1/26/2024",5,11867862168.84,0,0,0,5
"2672","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,8233351.74348,"9/19/2023",4,10187657818.09,0,0,1,2
"2673","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,6478179.86018,"45181",2,4699615564.68,0,0,0,3
"2674","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,10977802.32464,"45178",5,27334243557.16,0,1,1,1
"2675","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,4084763.65568,"3/15/2024",5,4693255588.06,1,1,0,4
"2676","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,3031660.5257,"45474",5,22095815976.14,1,0,0,1
"2677","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,15605073.65334,"1/15/2024",4,4953418226.91,0,1,0,3
"2678","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,4786832.409,"45450",3,9857469709.19,0,1,1,1
"2679","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,14328585.01094,"7/18/2024",4,9258914665.17,0,0,0,1
"2680","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,9350279.30558,"6/29/2024",4,25213470470.19,0,0,0,3
"2681","235.5.232.229",7968569915,1971,0,31912216.06,"Indonesia",1,5,55,3,1964,1,28,"Switzerland",1,0.93,550785,13722252.9058,"45602",3,22250013374,1,0,0,1
"2682","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,15759807.89375,"1/29/2024",2,22471287924.24,0,0,1,3
"2683","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,11094904.7572,"10/30/2023",2,29410374431.65,0,0,0,4
"2684","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,12229610.92555,"8/29/2024",3,19014982768.66,1,1,0,4
"2685","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,12986081.70445,"45087",4,426714058.77,0,0,0,1
"2686","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,45262168.27085,"6/23/2024",2,3809185678.95,0,0,1,5
"2687","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,16264121.74635,"7/25/2024",1,8334928897.23,1,0,1,5
"2688","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,13616474.0202,"6/16/2024",4,21621286080.77,0,0,1,5
"2689","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,32402165.02955,"9/28/2023",5,14960686648.67,1,1,0,5
"2690","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,18659612.5462,"7/30/2024",1,258860761.07,1,0,1,5
"2691","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,18785691.00935,"45481",4,20009245154.06,1,1,0,1
"2692","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,49170600.6285,"11/15/2023",5,23826062978.67,1,0,0,2
"2693","235.75.56.66",4707715273,1993,0,126078463.15,"Afghanistan",3,5,62,5,1970,0,26,"Croatia",3,0.73,461630,17777063.30415,"2/29/2024",2,3929551328.92,0,1,1,2
"2694","235.97.74.148",5443864351,1966,1,34956036.53,"Colombia",3,1,2,3,1959,1,20,"Switzerland",1,0.77,998004,5313317.55256,"3/19/2024",1,16456591838.4,0,1,1,1
"2695","235.97.74.148",5443864351,1966,1,34956036.53,"Colombia",3,1,2,3,1959,1,20,"Switzerland",1,0.77,998004,13947458.57547,"45331",3,5126608148.93,1,1,0,2
"2696","235.97.74.148",5443864351,1966,1,34956036.53,"Colombia",3,1,2,3,1959,1,20,"Switzerland",1,0.77,998004,7375723.70783,"45628",2,7466246999.9,1,1,0,1
"2697","235.97.74.148",5443864351,1966,1,34956036.53,"Colombia",3,1,2,3,1959,1,20,"Switzerland",1,0.77,998004,5523053.77174,"1/25/2024",2,16475477761.65,0,1,1,1
"2698","235.97.74.148",5443864351,1966,1,34956036.53,"Colombia",3,1,2,3,1959,1,20,"Switzerland",1,0.77,998004,16219600.94992,"3/13/2024",5,3800716569.2,0,1,1,4
"2699","235.97.74.148",5443864351,1966,1,34956036.53,"Colombia",3,1,2,3,1959,1,20,"Switzerland",1,0.77,998004,13248337.84487,"8/17/2024",3,15560718306.92,0,1,1,3
"2700","235.97.74.148",5443864351,1966,1,34956036.53,"Colombia",3,1,2,3,1959,1,20,"Switzerland",1,0.77,998004,6746515.05029,"45088",3,23887906993.12,1,0,0,2
"2701","235.97.74.148",5443864351,1966,1,34956036.53,"Colombia",3,1,2,3,1959,1,20,"Switzerland",1,0.77,998004,454428.47489,"7/25/2024",1,4422761319.79,0,1,1,4
"2702","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,15009032.45075,"4/29/2024",5,5563799181.29,0,1,0,4
"2703","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,7398818.81375,"45603",5,16837810272.39,1,0,0,4
"2704","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,9597324.97555,"45629",5,4192509313.93,0,1,0,3
"2705","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,19744276.49155,"2/20/2024",5,25827166163.36,1,0,0,4
"2706","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,11499878.3848,"5/29/2024",2,9960710886.53,0,1,0,2
"2707","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,7271981.9198,"45271",5,18242851261.71,0,1,0,1
"2708","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,13275594.9001,"7/20/2024",5,9945003346.1,0,0,1,4
"2709","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,6045891.94495,"5/23/2024",5,25412042773.43,1,1,1,2
"2710","235.98.136.134",4707715273,1940,1,42278964.65,"Tunisia",2,5,40,1,1970,0,26,"Croatia",3,0.73,461630,15135869.3447,"2/21/2024",3,19877071208.83,0,0,0,3
"2711","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,5261301.73632,"45570",4,22961703119.14,1,0,1,1
"2712","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,211391.58762,"8/25/2024",1,29098775966.53,0,1,0,4
"2713","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,7704048.97104,"45478",1,21913528933.66,1,1,0,3
"2714","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,11039338.4646,"2/29/2024",2,11994571457.45,0,0,0,3
"2715","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,1456253.15916,"3/27/2024",5,18099647963.32,0,1,0,1
"2716","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,5120374.01124,"9/29/2023",5,4416297624.94,0,1,0,2
"2717","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,1503229.06752,"6/24/2024",4,3408020195.13,0,0,1,2
"2718","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,5707572.86574,"45413",4,19817996876.27,0,0,1,5
"2719","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,963006.12138,"45211",1,18271450912.19,1,1,1,1
"2720","236.168.122.221",3949325808,1951,1,23487954.18,"Slovenia",3,2,30,3,1992,0,22,"Switzerland",2,0.72,750446,5237813.78214,"5/26/2024",1,5518088574.57,0,1,1,3
"2721","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,16478178.868,"4/30/2024",3,17904215993.7,0,1,1,4
"2722","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,3130853.98492,"9/29/2023",2,17732796015.63,0,1,0,4
"2723","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,659127.15472,"5/21/2024",5,29644498729.87,0,1,0,3
"2724","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,7250398.70192,"45449",2,28969586104.97,1,0,0,1
"2725","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,38806111.23414,"45386",2,11030373957.04,0,1,1,3
"2726","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,24305313.8303,"7/25/2024",3,14365654628.61,1,0,1,4
"2727","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,22657495.9435,"45597",3,12741534947.64,1,0,0,1
"2728","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,35840039.0379,"45570",1,28925954679.55,0,0,0,3
"2729","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,15571879.03026,"6/23/2024",2,14674880943.45,0,1,1,3
"2730","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,39630020.17754,"7/28/2024",5,8721287128.8,0,0,0,2
"2731","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,18867514.80386,"8/26/2024",2,26566793975.17,1,1,0,4
"2732","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,6261707.96984,"4/26/2024",5,28599079392.36,1,1,1,2
"2733","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,18949905.6982,"2/17/2024",5,28315699279.48,1,1,0,3
"2734","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,33615484.89072,"45538",2,2110798311.04,0,1,0,1
"2735","237.103.214.230",2164083466,1954,0,82390894.34,"Portugal",5,1,34,5,1982,0,10,"Argentina",5,0.85,260187,38723720.3398,"45271",1,21914178559.33,1,1,0,5
"2736","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,16457202.57116,"1/29/2024",3,2137842099.9,1,0,0,1
"2737","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,11119731.467,"45444",3,18258736086.66,1,1,0,5
"2738","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,50705975.48952,"1/15/2024",5,11009794720.72,1,0,1,4
"2739","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,33470391.71567,"2/20/2024",1,3603171869.45,0,1,1,3
"2740","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,48037239.93744,"5/18/2024",2,4737714713.15,1,1,1,2
"2741","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,16568399.88583,"3/16/2024",1,5290227812.45,0,1,0,3
"2742","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,27020947.46481,"45569",4,19798693016.85,0,1,0,3
"2743","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,17346781.08852,"12/16/2023",4,25520971729.78,1,0,1,2
"2744","237.247.248.137",7968569915,1966,1,111197314.67,"China",1,5,38,4,1964,1,28,"Switzerland",1,0.93,550785,31135248.1076,"4/26/2024",1,9466448033.51,1,0,1,3
"2745","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,6948663.75679,"5/13/2024",3,25045846040.66,1,1,0,4
"2746","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,20904383.40278,"2/27/2024",4,25273667232.77,1,0,1,5
"2747","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,6948663.75679,"45540",2,1576035949.73,1,1,0,5
"2748","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,13021445.52743,"11/28/2023",2,11732010859.01,0,1,0,4
"2749","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,23823990.02328,"45566",2,16546001098.76,1,1,0,5
"2750","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,22013833.91857,"10/31/2023",5,19393777324.58,1,0,1,3
"2751","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,22714539.50749,"8/30/2024",3,23130908834.09,1,0,1,4
"2752","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,18743874.50361,"45508",4,25294536573.26,0,0,0,4
"2753","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,11269681.55513,"9/23/2023",1,3751290105.08,0,1,0,1
"2754","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,15765875.7507,"3/21/2024",5,24255374128.72,1,1,1,5
"2755","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,19211011.56289,"5/31/2024",4,2103926607.67,1,0,0,1
"2756","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,14422856.70527,"6/25/2024",3,28321160166.79,1,0,0,4
"2757","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,11853602.87923,"2/26/2024",5,9626719371.06,0,0,0,2
"2758","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,25634146.12799,"45414",2,7047162635.25,1,0,1,4
"2759","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,15999444.28034,"10/15/2023",2,9807510001.95,1,0,0,5
"2760","237.95.34.69",856363847,1995,1,58392132.41,"China",3,1,59,4,2001,1,26,"Switzerland",3,0.7,296890,14306072.44045,"3/26/2024",1,4428152680.87,1,1,0,3
"2761","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,25022455.31007,"45300",3,23032209092.84,0,1,0,3
"2762","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,8989300.29906,"45324",2,23462402358.23,1,0,0,5
"2763","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,20729058.15231,"45540",3,14780074937.37,1,0,1,4
"2764","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,13215613.12623,"6/13/2024",4,22340192788.52,0,0,0,1
"2765","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,27169153.88895,"45569",1,22468959499.8,0,0,1,5
"2766","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,26297057.59128,"6/26/2024",2,12226154779.22,1,1,0,4
"2767","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,10263902.58027,"5/26/2024",1,29886040673.68,1,0,1,3
"2768","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,30255033.09609,"5/29/2024",5,26898253776.95,1,1,0,2
"2769","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,21064479.80526,"1/22/2024",2,5212401462.77,1,0,0,4
"2770","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,15228143.04393,"45149",2,11337507619.89,0,0,0,3
"2771","24.159.145.178",7453509238,1941,1,67084330.59,"Peru",3,4,29,2,1995,1,30,"Switzerland",5,0.77,651095,11203083.20853,"45056",3,17461673517.32,1,1,0,5
"2772","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,53314866.7476,"45117",4,8375620321.23,0,0,0,5
"2773","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,58516317.162,"12/24/2023",5,2439938769.17,0,1,1,1
"2774","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,34849717.77648,"45507",1,19478688138.35,0,1,0,1
"2775","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,11313154.65132,"45511",3,10253017961.41,1,1,1,1
"2776","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,33939463.95396,"1/13/2024",2,6168543891.4,1,1,0,3
"2777","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,13393734.81708,"1/29/2024",2,1698877800.04,0,0,1,2
"2778","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,54615229.3512,"45630",3,28733118995.07,1,1,1,1
"2779","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,11573227.17204,"12/31/2023",4,19743750944.83,1,0,1,5
"2780","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,20285656.61616,"7/22/2024",5,25655158522.2,0,0,1,3
"2781","240.140.190.199",8493715417,1945,0,130036260.36,"New Zealand",5,5,62,1,1967,0,26,"China",5,0.95,670641,57736099.59984,"45354",2,11526603043.75,1,1,0,4
"2782","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,38959050.2301,"9/23/2023",1,14597150300.49,0,0,0,4
"2783","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,26572070.15694,"12/16/2023",5,20727584637.76,0,1,1,1
"2784","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,4295485.02537,"45600",2,17708664020.7,0,0,0,1
"2785","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,30368080.17936,"45324",5,22548177984.32,1,0,1,1
"2786","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,30268185.17877,"11/16/2023",4,28482147632.81,0,0,0,4
"2787","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,18380680.10856,"12/26/2023",2,15831787171.23,0,1,1,3
"2788","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,12986350.0767,"4/25/2024",2,2785604381.65,0,1,1,5
"2789","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,2597270.01534,"6/23/2024",5,27798794818.87,0,0,0,3
"2790","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,26272385.15517,"12/14/2023",1,6719492397.98,1,1,1,1
"2791","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,26971650.1593,"5/16/2024",1,15465787423.83,1,0,0,3
"2792","241.16.2.223",4888296138,1943,1,99895000.59,"Bangladesh",3,2,9,5,1983,1,17,"Switzerland",3,0.84,800448,2896955.01711,"45569",2,16238131243.32,1,1,0,1
"2793","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,12155812.65288,"6/27/2024",5,8492658195.95,1,0,0,1
"2794","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,20090857.02351,"7/31/2024",1,433194951.33,1,0,1,4
"2795","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,5852798.68472,"45390",3,23271373592.55,1,0,0,1
"2796","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,12380920.2946,"4/21/2024",1,28361371741.73,1,1,0,1
"2797","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,13281350.86148,"8/27/2024",5,4304308321.15,1,1,0,1
"2798","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,16770519.30814,"45292",3,7930160523.82,0,1,0,5
"2799","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,281384.55215,"12/29/2023",2,8704474632.77,1,1,0,4
"2800","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,15644981.09954,"45119",3,26411892356.96,1,1,0,1
"2801","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,13112520.13019,"5/17/2024",1,24109309487.09,1,0,0,5
"2802","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,5290029.58042,"9/18/2023",5,19461881574.65,0,0,1,4
"2803","241.174.202.135",856363847,1968,1,56276910.43,"Portugal",2,3,62,1,2001,1,26,"Switzerland",3,0.7,296890,16489134.75599,"10/14/2023",2,27460148388.98,0,1,0,5
"2804","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,26351075.43328,"45117",3,9370011897.55,0,0,0,3
"2805","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,20333401.95693,"10/28/2023",3,10921387871.53,1,1,0,4
"2806","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,15329231.38186,"7/13/2024",4,21664117516.03,1,0,0,5
"2807","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,16722797.87112,"12/14/2023",2,24573366019.67,0,1,0,1
"2808","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,17862988.63506,"2/16/2024",4,28319134874.28,1,0,1,5
"2809","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,14505760.27457,"45634",2,29276539000.07,1,1,1,4
"2810","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,29708303.79377,"45508",1,18811998407.2,1,1,0,5
"2811","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,20966841.27023,"6/18/2024",2,25802688164.18,0,0,1,3
"2812","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,19509930.84964,"45389",5,5922122835.06,0,1,1,5
"2813","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,26604451.1586,"6/20/2024",3,26651444288.78,0,1,0,3
"2814","241.210.176.71",4684875954,1957,1,63343931.33,"Philippines",4,5,4,5,1977,0,1,"Switzerland",5,1,784340,13428913.44196,"11/19/2023",5,4099105712.48,0,1,1,1
"2815","242.28.221.251",605462844,1981,1,14376272.17,"China",5,1,33,4,1980,1,25,"France",1,0.53,670402,5002942.71516,"4/18/2024",2,17271934224.2,0,0,0,4
"2816","242.28.221.251",605462844,1981,1,14376272.17,"China",5,1,33,4,1980,1,25,"France",1,0.53,670402,5793637.68451,"45353",5,20154805288.36,0,1,0,3
